date,hour,department,service,is_24_7,operating,demand,simulated_arrivals,patients_served,patients_remaining,maximum_queue,average_wait_minutes,maximum_wait_minutes,capacity,utilization_pct,congestion_status
2026-08-20,18,ANAESTHESIA,Anaesthesia Service,False,False,0.1235844960382604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,19,ANAESTHESIA,Anaesthesia Service,False,False,0.1235844960382604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,20,ANAESTHESIA,Anaesthesia Service,False,False,0.1235844960382604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,21,ANAESTHESIA,Anaesthesia Service,False,False,0.1235844960382604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,22,ANAESTHESIA,Anaesthesia Service,False,False,0.1235844960382604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,23,ANAESTHESIA,Anaesthesia Service,False,False,0.1235844960382604,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,0,ANAESTHESIA,Anaesthesia Service,False,False,0.1533271225967408,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,1,ANAESTHESIA,Anaesthesia Service,False,False,0.1533271225967408,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,2,ANAESTHESIA,Anaesthesia Service,False,False,0.1402281270473906,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,3,ANAESTHESIA,Anaesthesia Service,False,False,0.1402281270473906,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,4,ANAESTHESIA,Anaesthesia Service,False,False,0.1424775293089889,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,5,ANAESTHESIA,Anaesthesia Service,False,False,0.1182120060726809,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,6,ANAESTHESIA,Anaesthesia Service,False,False,0.2258611799896995,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,7,ANAESTHESIA,Anaesthesia Service,False,False,0.2336798114848238,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,8,ANAESTHESIA,Anaesthesia Service,False,True,0.2888590406774149,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,9,ANAESTHESIA,Anaesthesia Service,False,True,0.3021371754098316,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,10,ANAESTHESIA,Anaesthesia Service,False,True,0.1923666034060717,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,11,ANAESTHESIA,Anaesthesia Service,False,True,0.1924542126538105,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,12,ANAESTHESIA,Anaesthesia Service,False,True,0.1715171218293981,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,13,ANAESTHESIA,Anaesthesia Service,False,True,0.1510830237198528,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,14,ANAESTHESIA,Anaesthesia Service,False,True,0.1510830237198528,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,15,ANAESTHESIA,Anaesthesia Service,False,True,0.1498958573667479,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,16,ANAESTHESIA,Anaesthesia Service,False,True,0.1425271801122087,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,17,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,18,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,19,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,20,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,21,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,22,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,23,ANAESTHESIA,Anaesthesia Service,False,False,0.1243867809412933,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,0,ANAESTHESIA,Anaesthesia Service,False,False,0.1660434392284973,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,1,ANAESTHESIA,Anaesthesia Service,False,False,0.1660434392284973,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,2,ANAESTHESIA,Anaesthesia Service,False,False,0.1521448399003155,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,3,ANAESTHESIA,Anaesthesia Service,False,False,0.1521448399003155,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,4,ANAESTHESIA,Anaesthesia Service,False,False,0.1212262796638102,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,5,ANAESTHESIA,Anaesthesia Service,False,False,0.0969607564275023,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,6,ANAESTHESIA,Anaesthesia Service,False,False,0.2111912038396584,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,7,ANAESTHESIA,Anaesthesia Service,False,False,0.2190098353347828,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,8,ANAESTHESIA,Anaesthesia Service,False,True,0.2624875868792359,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,9,ANAESTHESIA,Anaesthesia Service,False,True,0.2757657216116526,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,10,ANAESTHESIA,Anaesthesia Service,False,True,0.1727355497187463,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,11,ANAESTHESIA,Anaesthesia Service,False,True,0.172823158966485,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,12,ANAESTHESIA,Anaesthesia Service,False,True,0.1487210747957543,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,13,ANAESTHESIA,Anaesthesia Service,False,True,0.1394739395628766,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,14,ANAESTHESIA,Anaesthesia Service,False,True,0.1394739395628766,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,15,ANAESTHESIA,Anaesthesia Service,False,True,0.1382867732097718,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,16,ANAESTHESIA,Anaesthesia Service,False,True,0.1309180959552326,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-22,17,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,18,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,19,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,20,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-22,21,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,22,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-22,23,ANAESTHESIA,Anaesthesia Service,False,False,0.1100391256064206,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,0,ANAESTHESIA,Anaesthesia Service,False,False,0.1644907820560245,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,1,ANAESTHESIA,Anaesthesia Service,False,False,0.1644907820560245,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-23,2,ANAESTHESIA,Anaesthesia Service,False,False,0.1505921827278427,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,3,ANAESTHESIA,Anaesthesia Service,False,False,0.1505921827278427,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,4,ANAESTHESIA,Anaesthesia Service,False,False,0.1196736224913375,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,5,ANAESTHESIA,Anaesthesia Service,False,False,0.0954080992550295,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-23,6,ANAESTHESIA,Anaesthesia Service,False,False,0.2096385466671857,1,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,7,ANAESTHESIA,Anaesthesia Service,False,False,0.21745717816231,0,0,4,4,0.0,0.0,0.0,0.0,Closed
2026-08-23,8,ANAESTHESIA,Anaesthesia Service,False,True,0.2609349297067632,0,4,0,0,449.0,751.0,12.0,0.0,Low
2026-08-23,9,ANAESTHESIA,Anaesthesia Service,False,True,0.2742130644391799,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,10,ANAESTHESIA,Anaesthesia Service,False,True,0.1711828925462735,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,11,ANAESTHESIA,Anaesthesia Service,False,True,0.1712705017940122,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,12,ANAESTHESIA,Anaesthesia Service,False,True,0.1471684176232815,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,13,ANAESTHESIA,Anaesthesia Service,False,True,0.1379212823904038,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,14,ANAESTHESIA,Anaesthesia Service,False,True,0.1379212823904038,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,15,ANAESTHESIA,Anaesthesia Service,False,True,0.136734116037299,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,16,ANAESTHESIA,Anaesthesia Service,False,True,0.1293654387827598,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-23,17,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,18,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,19,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,20,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-23,21,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,22,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-23,23,ANAESTHESIA,Anaesthesia Service,False,False,0.1087149663232366,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,0,ANAESTHESIA,Anaesthesia Service,False,False,0.1361605774393602,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,1,ANAESTHESIA,Anaesthesia Service,False,False,0.1361605774393602,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,2,ANAESTHESIA,Anaesthesia Service,False,False,0.1290387319658908,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,3,ANAESTHESIA,Anaesthesia Service,False,False,0.1290387319658908,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,4,ANAESTHESIA,Anaesthesia Service,False,False,0.1312881342274892,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-24,5,ANAESTHESIA,Anaesthesia Service,False,False,0.1213001121769239,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-24,6,ANAESTHESIA,Anaesthesia Service,False,False,0.2289492860939425,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-24,7,ANAESTHESIA,Anaesthesia Service,False,False,0.2367679175890668,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-24,8,ANAESTHESIA,Anaesthesia Service,False,True,0.3024976860070337,0,3,0,0,414.0,634.0,12.0,0.0,Low
2026-08-24,9,ANAESTHESIA,Anaesthesia Service,False,True,0.3004150791661296,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,10,ANAESTHESIA,Anaesthesia Service,False,True,0.2020983140727082,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,11,ANAESTHESIA,Anaesthesia Service,False,True,0.202185923320447,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-24,12,ANAESTHESIA,Anaesthesia Service,False,True,0.1581926681946801,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,13,ANAESTHESIA,Anaesthesia Service,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,14,ANAESTHESIA,Anaesthesia Service,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,15,ANAESTHESIA,Anaesthesia Service,False,True,0.1365714037320299,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,16,ANAESTHESIA,Anaesthesia Service,False,True,0.1292027264774907,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-24,17,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,18,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,19,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,20,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-24,21,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,22,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-24,23,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,0,ANAESTHESIA,Anaesthesia Service,False,False,0.1361605774393602,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,1,ANAESTHESIA,Anaesthesia Service,False,False,0.1361605774393602,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,2,ANAESTHESIA,Anaesthesia Service,False,False,0.1290387319658908,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,3,ANAESTHESIA,Anaesthesia Service,False,False,0.1290387319658908,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,4,ANAESTHESIA,Anaesthesia Service,False,False,0.1312881342274892,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,5,ANAESTHESIA,Anaesthesia Service,False,False,0.1213001121769239,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-25,6,ANAESTHESIA,Anaesthesia Service,False,False,0.2289492860939425,1,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-25,7,ANAESTHESIA,Anaesthesia Service,False,False,0.2367679175890668,0,0,3,3,0.0,0.0,0.0,0.0,Closed
2026-08-25,8,ANAESTHESIA,Anaesthesia Service,False,True,0.3024976860070337,2,5,0,0,206.6,646.0,12.0,16.666666666666664,Low
2026-08-25,9,ANAESTHESIA,Anaesthesia Service,False,True,0.3004150791661296,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-25,10,ANAESTHESIA,Anaesthesia Service,False,True,0.2020983140727082,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,11,ANAESTHESIA,Anaesthesia Service,False,True,0.202185923320447,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,12,ANAESTHESIA,Anaesthesia Service,False,True,0.1581926681946801,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,13,ANAESTHESIA,Anaesthesia Service,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,14,ANAESTHESIA,Anaesthesia Service,False,True,0.1377585700851347,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,15,ANAESTHESIA,Anaesthesia Service,False,True,0.1365714037320299,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,16,ANAESTHESIA,Anaesthesia Service,False,True,0.1292027264774907,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-25,17,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,18,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,19,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,20,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,21,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,22,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-25,23,ANAESTHESIA,Anaesthesia Service,False,False,0.1110623273065754,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-26,0,ANAESTHESIA,Anaesthesia Service,False,False,0.1999704074192417,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,1,Audiology,Audiology Assessment,False,False,0.0061726256108759,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,2,Audiology,Audiology Assessment,False,False,0.1038478758984408,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,3,Audiology,Audiology Assessment,False,False,0.1038478758984408,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,4,Audiology,Audiology Assessment,False,False,0.0899785274362138,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,5,Audiology,Audiology Assessment,False,False,0.1024774015027751,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,6,Audiology,Audiology Assessment,False,False,0.1883848492181876,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,7,Audiology,Audiology Assessment,False,False,0.3348321930617866,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,8,Audiology,Audiology Assessment,False,True,0.5826998914731932,0,1,0,0,77.0,77.0,12.0,0.0,Low
2026-08-19,9,Audiology,Audiology Assessment,False,True,0.5228433459919675,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,10,Audiology,Audiology Assessment,False,True,0.2981438087287537,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-19,11,Audiology,Audiology Assessment,False,True,0.2912564733181413,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-19,12,Audiology,Audiology Assessment,False,True,0.201730150909301,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,13,Audiology,Audiology Assessment,False,True,0.1539988841363282,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,14,Audiology,Audiology Assessment,False,True,0.1539988841363282,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,15,Audiology,Audiology Assessment,False,True,0.1539988841363282,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,16,Audiology,Audiology Assessment,False,True,0.1492415877579812,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-19,17,Audiology,Audiology Assessment,False,False,0.097319626446766,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-19,18,Audiology,Audiology Assessment,False,False,0.097319626446766,1,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,19,Audiology,Audiology Assessment,False,False,0.097319626446766,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,20,Audiology,Audiology Assessment,False,False,0.097319626446766,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,21,Audiology,Audiology Assessment,False,False,0.097319626446766,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,22,Audiology,Audiology Assessment,False,False,0.097319626446766,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-19,23,Audiology,Audiology Assessment,False,False,0.097319626446766,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,0,Audiology,Audiology Assessment,False,False,0.1098235548525448,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,1,Audiology,Audiology Assessment,False,False,0.1098235548525448,0,0,1,1,0.0,0.0,0.0,0.0,Closed
2026-08-20,2,Audiology,Audiology Assessment,False,False,0.089513795472505,1,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,3,Audiology,Audiology Assessment,False,False,0.089513795472505,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,4,Audiology,Audiology Assessment,False,False,0.075644447010278,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,5,Audiology,Audiology Assessment,False,False,0.0333714807153757,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,6,Audiology,Audiology Assessment,False,False,0.1088724255105102,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,7,Audiology,Audiology Assessment,False,False,0.2553197693541092,0,0,2,2,0.0,0.0,0.0,0.0,Closed
2026-08-20,8,Audiology,Audiology Assessment,False,True,0.5616404950823618,1,3,0,0,377.6666666666667,827.0,12.0,8.333333333333332,Low
2026-08-20,9,Audiology,Audiology Assessment,False,True,0.532757468821492,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-20,10,Audiology,Audiology Assessment,False,True,0.325575398091683,1,1,0,0,0.0,0.0,12.0,8.333333333333332,Low
2026-08-20,11,Audiology,Audiology Assessment,False,True,0.3039795939392113,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,12,Audiology,Audiology Assessment,False,True,0.1857061233592891,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,13,Audiology,Audiology Assessment,False,True,0.1379748565863163,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,14,Audiology,Audiology Assessment,False,True,0.1379748565863163,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,15,Audiology,Audiology Assessment,False,True,0.1379748565863163,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,16,Audiology,Audiology Assessment,False,True,0.1332175602079693,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-20,17,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,18,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,19,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,20,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,21,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,22,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-20,23,Audiology,Audiology Assessment,False,False,0.0878347628796485,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,0,Audiology,Audiology Assessment,False,False,0.1101287780773488,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,1,Audiology,Audiology Assessment,False,False,0.1101287780773488,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,2,Audiology,Audiology Assessment,False,False,0.0887833062179917,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,3,Audiology,Audiology Assessment,False,False,0.0887833062179917,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,4,Audiology,Audiology Assessment,False,False,0.0932409722077998,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,5,Audiology,Audiology Assessment,False,False,0.0514032172802631,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,6,Audiology,Audiology Assessment,False,False,0.1269041620753974,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,7,Audiology,Audiology Assessment,False,False,0.2581894724258428,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,8,Audiology,Audiology Assessment,False,True,0.4934347521804055,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,9,Audiology,Audiology Assessment,False,True,0.4645517259195354,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,10,Audiology,Audiology Assessment,False,True,0.2784949526670003,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,11,Audiology,Audiology Assessment,False,True,0.2834789413401112,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,12,Audiology,Audiology Assessment,False,True,0.1858730810271009,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,13,Audiology,Audiology Assessment,False,True,0.138141814254128,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,14,Audiology,Audiology Assessment,False,True,0.138141814254128,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,15,Audiology,Audiology Assessment,False,True,0.138141814254128,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,16,Audiology,Audiology Assessment,False,True,0.133384517875781,0,0,0,0,0.0,0.0,12.0,0.0,Low
2026-08-21,17,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,18,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,19,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,20,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,21,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,22,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-21,23,Audiology,Audiology Assessment,False,False,0.0880017205474603,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,0,Audiology,Audiology Assessment,False,False,0.0918357751687177,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,1,Audiology,Audiology Assessment,False,False,0.0918357751687177,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,2,Audiology,Audiology Assessment,False,False,0.0664135454244116,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,3,Audiology,Audiology Assessment,False,False,0.0664135454244116,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,4,Audiology,Audiology Assessment,False,False,0.0377032489161159,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,5,Audiology,Audiology Assessment,False,False,0.0296104633097581,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,6,Audiology,Audiology Assessment,False,False,0.1021403253145504,0,0,0,0,0.0,0.0,0.0,0.0,Closed
2026-08-22,7,Audiology,Audiology Assessment,False,False,0.1203430761759423,0,0,0,0,0.0,0.0,0.0,0.0,Closed
